,MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,TDU,DU,MP,O-to-M,U_He (mol/kg),D_He (cm2/s),Uptake_bool,Diffusion_bool,A,AB,ABC,ABCD,B
364,NENHAQ_clean,10.30187,1.08643041621715,9.48231,0.81249,0.894287,0.72659924463,2228.36,56.0,24.0,16.0,0.0,0.0,0.0,0.0,4.0,133.0,0.791666666666667,7.14285714285714,8.0,0.0378316976,0.0026223441392046,1,1,"[10.30187, 9.48231, 1.08643041621715]","[10.30187, 9.48231, 1.08643041621715, 0.81249, 0.894287, 0.72659924463, 2228.36]","[10.30187, 9.48231, 1.08643041621715, 0.81249, 0.894287, 0.72659924463, 2228.36, 56.0, 24.0, 16.0, 0.0, 0.0, 0.0, 0.0, 4.0]","[10.30187, 9.48231, 1.08643041621715, 0.81249, 0.894287, 0.72659924463, 2228.36, 56.0, 24.0, 16.0, 0.0, 0.0, 0.0, 0.0, 4.0, 133.0, 0.791666666666667, 8.0, 7.14285714285714]","[0.81249, 0.894287, 0.72659924463, 2228.36]"
365,NESVAK_charged,11.02589,2.57252415994326,4.28602,0.996288,0.717463,0.714799777344,2246.99,45.2830188679245,18.8679245283019,24.5283018867925,5.66037735849057,0.0,0.0,0.0,5.66037735849057,115.0,0.798611111111111,12.5,8.66666666666667,0.0285781253,0.0003770511968315,0,0,"[11.02589, 4.28602, 2.57252415994326]","[11.02589, 4.28602, 2.57252415994326, 0.996288, 0.717463, 0.714799777344, 2246.99]","[11.02589, 4.28602, 2.57252415994326, 0.996288, 0.717463, 0.714799777344, 2246.99, 45.2830188679245, 18.8679245283019, 24.5283018867925, 5.66037735849057, 0.0, 0.0, 0.0, 5.66037735849057]","[11.02589, 4.28602, 2.57252415994326, 0.996288, 0.717463, 0.714799777344, 2246.99, 45.2830188679245, 18.8679245283019, 24.5283018867925, 5.66037735849057, 0.0, 0.0, 0.0, 5.66037735849057, 115.0, 0.798611111111111, 8.66666666666667, 12.5]","[0.996288, 0.717463, 0.714799777344, 2246.99]"
366,NEXVET_clean,15.05129,1.89440926557342,7.94511,0.572296,1.41465,0.8095985364,3880.01,45.2830188679245,22.6415094339623,24.5283018867925,0.0,0.0,0.0,0.0,7.54716981132075,145.0,0.755208333333333,16.6666666666667,6.5,0.0577738349,0.0026513428397244,1,1,"[15.05129, 7.94511, 1.89440926557342]","[15.05129, 7.94511, 1.89440926557342, 0.572296, 1.41465, 0.8095985364, 3880.01]","[15.05129, 7.94511, 1.89440926557342, 0.572296, 1.41465, 0.8095985364, 3880.01, 45.2830188679245, 22.6415094339623, 24.5283018867925, 0.0, 0.0, 0.0, 0.0, 7.54716981132075]","[15.05129, 7.94511, 1.89440926557342, 0.572296, 1.41465, 0.8095985364, 3880.01, 45.2830188679245, 22.6415094339623, 24.5283018867925, 0.0, 0.0, 0.0, 0.0, 7.54716981132075, 145.0, 0.755208333333333, 6.5, 16.6666666666667]","[0.572296, 1.41465, 0.8095985364, 3880.01]"
367,NEXXEV_clean,10.14339,1.05649087284476,9.60102,0.701942,0.911186,0.639599723212,2387.1,50.0,26.6666666666667,13.3333333333333,3.33333333333333,0.0,0.0,0.0,6.66666666666667,89.0,0.741666666666667,13.3333333333333,4.0,0.03850808,0.0006746595655982,1,0,"[10.14339, 9.60102, 1.05649087284476]","[10.14339, 9.60102, 1.05649087284476, 0.701942, 0.911186, 0.639599723212, 2387.1]","[10.14339, 9.60102, 1.05649087284476, 0.701942, 0.911186, 0.639599723212, 2387.1, 50.0, 26.6666666666667, 13.3333333333333, 3.33333333333333, 0.0, 0.0, 0.0, 6.66666666666667]","[10.14339, 9.60102, 1.05649087284476, 0.701942, 0.911186, 0.639599723212, 2387.1, 50.0, 26.6666666666667, 13.3333333333333, 3.33333333333333, 0.0, 0.0, 0.0, 6.66666666666667, 89.0, 0.741666666666667, 4.0, 13.3333333333333]","[0.701942, 0.911186, 0.639599723212, 2387.1]"
368,NEXXIZ_clean,9.73301,1.05524499482841,9.22346,0.709285,0.892166,0.63279996131,2352.94,47.6190476190476,30.1587301587302,12.6984126984127,3.17460317460317,0.0,0.0,0.0,6.34920634920635,83.0,0.691666666666667,13.3333333333333,4.0,0.0380757169,0.0004143121245634,1,0,"[9.73301, 9.22346, 1.05524499482841]","[9.73301, 9.22346, 1.05524499482841, 0.709285, 0.892166, 0.63279996131, 2352.94]","[9.73301, 9.22346, 1.05524499482841, 0.709285, 0.892166, 0.63279996131, 2352.94, 47.6190476190476, 30.1587301587302, 12.6984126984127, 3.17460317460317, 0.0, 0.0, 0.0, 6.34920634920635]","[9.73301, 9.22346, 1.05524499482841, 0.709285, 0.892166, 0.63279996131, 2352.94, 47.6190476190476, 30.1587301587302, 12.6984126984127, 3.17460317460317, 0.0, 0.0, 0.0, 6.34920634920635, 83.0, 0.691666666666667, 4.0, 13.3333333333333]","[0.709285, 0.892166, 0.63279996131, 2352.94]"
369,NIGDEO_clean,13.9402,1.87856099441022,7.42068,0.633535,1.18983,0.75379894905,3344.77,53.6912751677852,25.503355704698,16.1073825503356,0.671140939597315,0.0,0.0,0.0,4.02684563758389,123.0,0.76875,7.5,8.0,0.0520613898,0.002003310714949,1,1,"[13.9402, 7.42068, 1.87856099441022]","[13.9402, 7.42068, 1.87856099441022, 0.633535, 1.18983, 0.75379894905, 3344.77]","[13.9402, 7.42068, 1.87856099441022, 0.633535, 1.18983, 0.75379894905, 3344.77, 53.6912751677852, 25.503355704698, 16.1073825503356, 0.671140939597315, 0.0, 0.0, 0.0, 4.02684563758389]","[13.9402, 7.42068, 1.87856099441022, 0.633535, 1.18983, 0.75379894905, 3344.77, 53.6912751677852, 25.503355704698, 16.1073825503356, 0.671140939597315, 0.0, 0.0, 0.0, 4.02684563758389, 123.0, 0.76875, 8.0, 7.5]","[0.633535, 1.18983, 0.75379894905, 3344.77]"
370,NIGNUO_clean,16.88905,4.53236705382254,3.72632,0.773731,0.897987,0.694800379497,2558.73,51.7985611510791,28.7769784172662,15.1079136690647,0.0,0.0,0.0,0.0,4.31654676258993,157.0,0.726851851851852,8.33333333333333,7.0,0.0361606601,0.0011813983104849,1,0,"[16.88905, 3.72632, 4.53236705382254]","[16.88905, 3.72632, 4.53236705382254, 0.773731, 0.897987, 0.694800379497, 2558.73]","[16.88905, 3.72632, 4.53236705382254, 0.773731, 0.897987, 0.694800379497, 2558.73, 51.7985611510791, 28.7769784172662, 15.1079136690647, 0.0, 0.0, 0.0, 0.0, 4.31654676258993]","[16.88905, 3.72632, 4.53236705382254, 0.773731, 0.897987, 0.694800379497, 2558.73, 51.7985611510791, 28.7769784172662, 15.1079136690647, 0.0, 0.0, 0.0, 0.0, 4.31654676258993, 157.0, 0.726851851851852, 7.0, 8.33333333333333]","[0.773731, 0.897987, 0.694800379497, 2558.73]"
371,NIGPEA_clean,10.42385,1.12705500743344,9.24875,0.730648,0.936428,0.684199245344,2931.64,54.0,30.0,13.0,0.0,0.0,0.0,0.0,3.0,157.0,0.726851851851852,5.55555555555556,8.66666666666667,0.039261931,0.0015522038589063,1,1,"[10.42385, 9.24875, 1.12705500743344]","[10.42385, 9.24875, 1.12705500743344, 0.730648, 0.936428, 0.684199245344, 2931.64]","[10.42385, 9.24875, 1.12705500743344, 0.730648, 0.936428, 0.684199245344, 2931.64, 54.0, 30.0, 13.0, 0.0, 0.0, 0.0, 0.0, 3.0]","[10.42385, 9.24875, 1.12705500743344, 0.730648, 0.936428, 0.684199245344, 2931.64, 54.0, 30.0, 13.0, 0.0, 0.0, 0.0, 0.0, 3.0, 157.0, 0.726851851851852, 8.66666666666667, 5.55555555555556]","[0.730648, 0.936428, 0.684199245344, 2931.64]"
372,NIMPOQ_clean,9.48433,1.26857079419345,7.47639,0.558554,1.36961,0.76500114394,4676.87,50.561797752809,35.9550561797753,11.2359550561798,0.0,0.0,0.0,0.0,2.24719101123596,117.0,0.65,4.44444444444444,10.0,0.0577698606,0.0025270205398742,1,1,"[9.48433, 7.47639, 1.26857079419345]","[9.48433, 7.47639, 1.26857079419345, 0.558554, 1.36961, 0.76500114394, 4676.87]","[9.48433, 7.47639, 1.26857079419345, 0.558554, 1.36961, 0.76500114394, 4676.87, 50.561797752809, 35.9550561797753, 11.2359550561798, 0.0, 0.0, 0.0, 0.0, 2.24719101123596]","[9.48433, 7.47639, 1.26857079419345, 0.558554, 1.36961, 0.76500114394, 4676.87, 50.561797752809, 35.9550561797753, 11.2359550561798, 0.0, 0.0, 0.0, 0.0, 2.24719101123596, 117.0, 0.65, 10.0, 4.44444444444444]","[0.558554, 1.36961, 0.76500114394, 4676.87]"
373,NUBBAP_clean,14.05418,2.10885033566513,6.66438,0.762781,1.01051,0.77079782831,3013.21,45.3781512605042,15.1260504201681,30.2521008403361,0.0,0.0,0.0,0.0,9.2436974789916,91.0,0.842592592592593,20.3703703703704,6.54545454545455,0.0433665625,0.0016335752291718,1,1,"[14.05418, 6.66438, 2.10885033566513]","[14.05418, 6.66438, 2.10885033566513, 0.762781, 1.01051, 0.77079782831, 3013.21]","[14.05418, 6.66438, 2.10885033566513, 0.762781, 1.01051, 0.77079782831, 3013.21, 45.3781512605042, 15.1260504201681, 30.2521008403361, 0.0, 0.0, 0.0, 0.0, 9.2436974789916]","[14.05418, 6.66438, 2.10885033566513, 0.762781, 1.01051, 0.77079782831, 3013.21, 45.3781512605042, 15.1260504201681, 30.2521008403361, 0.0, 0.0, 0.0, 0.0, 9.2436974789916, 91.0, 0.842592592592593, 6.54545454545455, 20.3703703703704]","[0.762781, 1.01051, 0.77079782831, 3013.21]"
374,NUGROX_clean,7.91316,1.25411227350601,6.30977,1.24187,0.520505,0.64639954435,1535.92,38.8349514563107,31.0679611650485,0.0,15.5339805825243,3.88349514563107,0.0,3.88349514563107,6.79611650485437,145.0,0.604166666666667,17.5,0.0,0.019680427,0.0016441162156708,0,1,"[7.91316, 6.30977, 1.25411227350601]","[7.91316, 6.30977, 1.25411227350601, 1.24187, 0.520505, 0.64639954435, 1535.92]","[7.91316, 6.30977, 1.25411227350601, 1.24187, 0.520505, 0.64639954435, 1535.92, 38.8349514563107, 31.0679611650485, 0.0, 15.5339805825243, 3.88349514563107, 0.0, 3.88349514563107, 6.79611650485437]","[7.91316, 6.30977, 1.25411227350601, 1.24187, 0.520505, 0.64639954435, 1535.92, 38.8349514563107, 31.0679611650485, 0.0, 15.5339805825243, 3.88349514563107, 0.0, 3.88349514563107, 6.79611650485437, 145.0, 0.604166666666667, 0.0, 17.5]","[1.24187, 0.520505, 0.64639954435, 1535.92]"
375,NUTYEI_clean,13.08518,1.05890112095503,12.35732,0.787627,0.946641,0.745600010907,2221.74,48.4848484848485,24.2424242424242,21.2121212121212,3.03030303030303,0.0,0.0,0.0,3.03030303030303,385.0,0.751953125,6.25,14.0,0.0394821864,0.0013257090063544,1,0,"[13.08518, 12.35732, 1.05890112095503]","[13.08518, 12.35732, 1.05890112095503, 0.787627, 0.946641, 0.745600010907, 2221.74]","[13.08518, 12.35732, 1.05890112095503, 0.787627, 0.946641, 0.745600010907, 2221.74, 48.4848484848485, 24.2424242424242, 21.2121212121212, 3.03030303030303, 0.0, 0.0, 0.0, 3.03030303030303]","[13.08518, 12.35732, 1.05890112095503, 0.787627, 0.946641, 0.745600010907, 2221.74, 48.4848484848485, 24.2424242424242, 21.2121212121212, 3.03030303030303, 0.0, 0.0, 0.0, 3.03030303030303, 385.0, 0.751953125, 14.0, 6.25]","[0.787627, 0.946641, 0.745600010907, 2221.74]"
376,NUTYIM_clean,13.08434,1.0588699907501,12.35689,0.80193,0.92851,0.7446000243,2176.28,48.4848484848485,24.2424242424242,21.2121212121212,3.03030303030303,0.0,0.0,0.0,3.03030303030303,385.0,0.751953125,6.25,14.0,0.0388641788,0.0020938178745085,1,1,"[13.08434, 12.35689, 1.0588699907501]","[13.08434, 12.35689, 1.0588699907501, 0.80193, 0.92851, 0.7446000243, 2176.28]","[13.08434, 12.35689, 1.0588699907501, 0.80193, 0.92851, 0.7446000243, 2176.28, 48.4848484848485, 24.2424242424242, 21.2121212121212, 3.03030303030303, 0.0, 0.0, 0.0, 3.03030303030303]","[13.08434, 12.35689, 1.0588699907501, 0.80193, 0.92851, 0.7446000243, 2176.28, 48.4848484848485, 24.2424242424242, 21.2121212121212, 3.03030303030303, 0.0, 0.0, 0.0, 3.03030303030303, 385.0, 0.751953125, 14.0, 6.25]","[0.80193, 0.92851, 0.7446000243, 2176.28]"
377,NUVXOT_clean,9.16707,1.5926969659589,5.75569,0.884237,0.811547,0.717599884639,2587.34,35.2941176470588,17.6470588235294,20.5882352941176,17.6470588235294,0.0,0.0,0.0,8.82352941176471,73.0,0.760416666666667,25.0,4.66666666666667,0.0324129359,0.0014207539414201,0,1,"[9.16707, 5.75569, 1.5926969659589]","[9.16707, 5.75569, 1.5926969659589, 0.884237, 0.811547, 0.717599884639, 2587.34]","[9.16707, 5.75569, 1.5926969659589, 0.884237, 0.811547, 0.717599884639, 2587.34, 35.2941176470588, 17.6470588235294, 20.5882352941176, 17.6470588235294, 0.0, 0.0, 0.0, 8.82352941176471]","[9.16707, 5.75569, 1.5926969659589, 0.884237, 0.811547, 0.717599884639, 2587.34, 35.2941176470588, 17.6470588235294, 20.5882352941176, 17.6470588235294, 0.0, 0.0, 0.0, 8.82352941176471, 73.0, 0.760416666666667, 4.66666666666667, 25.0]","[0.884237, 0.811547, 0.717599884639, 2587.34]"
378,OBAHIL_clean,8.44223,1.14398165776611,7.37969,0.972998,0.619734,0.602999942532,1596.68,51.1627906976744,30.2325581395349,9.30232558139535,6.97674418604651,0.0,0.0,0.0,2.32558139534884,280.0,0.707070707070707,4.54545454545455,8.0,0.0231622879,0.0014779902014438,0,1,"[8.44223, 7.37969, 1.14398165776611]","[8.44223, 7.37969, 1.14398165776611, 0.972998, 0.619734, 0.602999942532, 1596.68]","[8.44223, 7.37969, 1.14398165776611, 0.972998, 0.619734, 0.602999942532, 1596.68, 51.1627906976744, 30.2325581395349, 9.30232558139535, 6.97674418604651, 0.0, 0.0, 0.0, 2.32558139534884]","[8.44223, 7.37969, 1.14398165776611, 0.972998, 0.619734, 0.602999942532, 1596.68, 51.1627906976744, 30.2325581395349, 9.30232558139535, 6.97674418604651, 0.0, 0.0, 0.0, 2.32558139534884, 280.0, 0.707070707070707, 8.0, 4.54545454545455]","[0.972998, 0.619734, 0.602999942532, 1596.68]"
379,OBAHUX_clean,8.31415,1.10976964085972,7.49178,0.960232,0.630056,0.604999932992,1636.87,51.1627906976744,30.2325581395349,9.30232558139535,6.97674418604651,0.0,0.0,0.0,2.32558139534884,280.0,0.707070707070707,4.54545454545455,8.0,0.0230756305,0.0009544727380229,0,0,"[8.31415, 7.49178, 1.10976964085972]","[8.31415, 7.49178, 1.10976964085972, 0.960232, 0.630056, 0.604999932992, 1636.87]","[8.31415, 7.49178, 1.10976964085972, 0.960232, 0.630056, 0.604999932992, 1636.87, 51.1627906976744, 30.2325581395349, 9.30232558139535, 6.97674418604651, 0.0, 0.0, 0.0, 2.32558139534884]","[8.31415, 7.49178, 1.10976964085972, 0.960232, 0.630056, 0.604999932992, 1636.87, 51.1627906976744, 30.2325581395349, 9.30232558139535, 6.97674418604651, 0.0, 0.0, 0.0, 2.32558139534884, 280.0, 0.707070707070707, 8.0, 4.54545454545455]","[0.960232, 0.630056, 0.604999932992, 1636.87]"
380,OCUNAC_manual,36.1506,2.57361191003685,14.04664,0.427517,1.95735,0.83680039995,3327.89,46.1538461538462,23.0769230769231,25.0,0.0,0.0,0.0,0.0,5.76923076923077,1225.0,0.750612745098039,12.5,8.66666666666667,0.079048696,0.0039524492933442,1,1,"[36.1506, 14.04664, 2.57361191003685]","[36.1506, 14.04664, 2.57361191003685, 0.427517, 1.95735, 0.83680039995, 3327.89]","[36.1506, 14.04664, 2.57361191003685, 0.427517, 1.95735, 0.83680039995, 3327.89, 46.1538461538462, 23.0769230769231, 25.0, 0.0, 0.0, 0.0, 0.0, 5.76923076923077]","[36.1506, 14.04664, 2.57361191003685, 0.427517, 1.95735, 0.83680039995, 3327.89, 46.1538461538462, 23.0769230769231, 25.0, 0.0, 0.0, 0.0, 0.0, 5.76923076923077, 1225.0, 0.750612745098039, 8.66666666666667, 12.5]","[0.427517, 1.95735, 0.83680039995, 3327.89]"
381,ODIXEG_clean,10.36031,1.38674228379983,7.47097,0.552173,1.4155,0.7816008815,4163.57,50.9090909090909,29.0909090909091,14.5454545454545,0.0,0.0,1.81818181818182,0.0,3.63636363636364,41.0,0.732142857142857,7.14285714285714,8.0,0.0607041341,0.0019464121761478,1,1,"[10.36031, 7.47097, 1.38674228379983]","[10.36031, 7.47097, 1.38674228379983, 0.552173, 1.4155, 0.7816008815, 4163.57]","[10.36031, 7.47097, 1.38674228379983, 0.552173, 1.4155, 0.7816008815, 4163.57, 50.9090909090909, 29.0909090909091, 14.5454545454545, 0.0, 0.0, 1.81818181818182, 0.0, 3.63636363636364]","[10.36031, 7.47097, 1.38674228379983, 0.552173, 1.4155, 0.7816008815, 4163.57, 50.9090909090909, 29.0909090909091, 14.5454545454545, 0.0, 0.0, 1.81818181818182, 0.0, 3.63636363636364, 41.0, 0.732142857142857, 8.0, 7.14285714285714]","[0.552173, 1.4155, 0.7816008815, 4163.57]"
382,ODODES_clean,6.13875,1.35658486459012,4.52515,0.993468,0.596497,0.592600681596,1799.42,50.4504504504504,30.6306306306306,14.4144144144144,0.0,0.0,1.8018018018018,0.0,2.7027027027027,79.0,0.705357142857143,5.35714285714286,10.6666666666667,0.021794625,0.0009422565554818,0,0,"[6.13875, 4.52515, 1.35658486459012]","[6.13875, 4.52515, 1.35658486459012, 0.993468, 0.596497, 0.592600681596, 1799.42]","[6.13875, 4.52515, 1.35658486459012, 0.993468, 0.596497, 0.592600681596, 1799.42, 50.4504504504504, 30.6306306306306, 14.4144144144144, 0.0, 0.0, 1.8018018018018, 0.0, 2.7027027027027]","[6.13875, 4.52515, 1.35658486459012, 0.993468, 0.596497, 0.592600681596, 1799.42, 50.4504504504504, 30.6306306306306, 14.4144144144144, 0.0, 0.0, 1.8018018018018, 0.0, 2.7027027027027, 79.0, 0.705357142857143, 10.6666666666667, 5.35714285714286]","[0.993468, 0.596497, 0.592600681596, 1799.42]"
383,ODODIW_clean,7.22618,1.57305283505996,4.59373,0.965963,0.65634,0.63400015542,2017.54,48.695652173913,29.5652173913043,15.6521739130435,0.0,0.0,1.73913043478261,0.0,4.34782608695652,40.0,0.714285714285714,8.92857142857143,7.2,0.0256799418,0.0006980899609203,0,0,"[7.22618, 4.59373, 1.57305283505996]","[7.22618, 4.59373, 1.57305283505996, 0.965963, 0.65634, 0.63400015542, 2017.54]","[7.22618, 4.59373, 1.57305283505996, 0.965963, 0.65634, 0.63400015542, 2017.54, 48.695652173913, 29.5652173913043, 15.6521739130435, 0.0, 0.0, 1.73913043478261, 0.0, 4.34782608695652]","[7.22618, 4.59373, 1.57305283505996, 0.965963, 0.65634, 0.63400015542, 2017.54, 48.695652173913, 29.5652173913043, 15.6521739130435, 0.0, 0.0, 1.73913043478261, 0.0, 4.34782608695652, 40.0, 0.714285714285714, 7.2, 8.92857142857143]","[0.965963, 0.65634, 0.63400015542, 2017.54]"
384,OFOCUI_clean,11.39371,1.46455868024402,7.77962,0.789274,0.916792,0.723600089008,2959.83,47.0588235294118,17.6470588235294,23.5294117647059,5.88235294117647,0.0,0.0,0.0,5.88235294117647,157.0,0.817708333333333,12.5,8.0,0.039268086,0.0020482204360825,1,1,"[11.39371, 7.77962, 1.46455868024402]","[11.39371, 7.77962, 1.46455868024402, 0.789274, 0.916792, 0.723600089008, 2959.83]","[11.39371, 7.77962, 1.46455868024402, 0.789274, 0.916792, 0.723600089008, 2959.83, 47.0588235294118, 17.6470588235294, 23.5294117647059, 5.88235294117647, 0.0, 0.0, 0.0, 5.88235294117647]","[11.39371, 7.77962, 1.46455868024402, 0.789274, 0.916792, 0.723600089008, 2959.83, 47.0588235294118, 17.6470588235294, 23.5294117647059, 5.88235294117647, 0.0, 0.0, 0.0, 5.88235294117647, 157.0, 0.817708333333333, 8.0, 12.5]","[0.789274, 0.916792, 0.723600089008, 2959.83]"
385,OGIKAR_clean,10.46212,1.92504517235415,5.43474,0.950984,0.654059,0.621999644056,1813.88,50.9615384615385,27.8846153846154,11.5384615384615,6.73076923076923,0.0,0.0,0.0,2.88461538461538,309.0,0.72877358490566,5.66037735849057,8.0,0.0255579116,0.0005228634665909,0,0,"[10.46212, 5.43474, 1.92504517235415]","[10.46212, 5.43474, 1.92504517235415, 0.950984, 0.654059, 0.621999644056, 1813.88]","[10.46212, 5.43474, 1.92504517235415, 0.950984, 0.654059, 0.621999644056, 1813.88, 50.9615384615385, 27.8846153846154, 11.5384615384615, 6.73076923076923, 0.0, 0.0, 0.0, 2.88461538461538]","[10.46212, 5.43474, 1.92504517235415, 0.950984, 0.654059, 0.621999644056, 1813.88, 50.9615384615385, 27.8846153846154, 11.5384615384615, 6.73076923076923, 0.0, 0.0, 0.0, 2.88461538461538, 309.0, 0.72877358490566, 8.0, 5.66037735849057]","[0.950984, 0.654059, 0.621999644056, 1813.88]"
386,OHUMEL_clean,14.09837,1.09586337589817,12.86508,0.808879,0.990754,0.801400104766,2229.73,34.6153846153846,19.2307692307692,30.7692307692308,0.0,0.0,0.0,0.0,15.3846153846154,625.0,0.72337962962963,44.4444444444444,4.0,0.0394923439,0.0025830654598151,1,1,"[14.09837, 12.86508, 1.09586337589817]","[14.09837, 12.86508, 1.09586337589817, 0.808879, 0.990754, 0.801400104766, 2229.73]","[14.09837, 12.86508, 1.09586337589817, 0.808879, 0.990754, 0.801400104766, 2229.73, 34.6153846153846, 19.2307692307692, 30.7692307692308, 0.0, 0.0, 0.0, 0.0, 15.3846153846154]","[14.09837, 12.86508, 1.09586337589817, 0.808879, 0.990754, 0.801400104766, 2229.73, 34.6153846153846, 19.2307692307692, 30.7692307692308, 0.0, 0.0, 0.0, 0.0, 15.3846153846154, 625.0, 0.72337962962963, 4.0, 44.4444444444444]","[0.808879, 0.990754, 0.801400104766, 2229.73]"
387,OJICEQ_charged,11.96892,1.08147875068446,11.06718,0.836902,0.765203,0.640399921106,1648.51,35.6363636363636,43.6363636363636,15.2727272727273,2.18181818181818,0.0,0.0,2.18181818181818,1.09090909090909,77.0,0.392857142857143,3.06122448979592,28.0,0.0273615874,0.0007009706091034,0,0,"[11.96892, 11.06718, 1.08147875068446]","[11.96892, 11.06718, 1.08147875068446, 0.836902, 0.765203, 0.640399921106, 1648.51]","[11.96892, 11.06718, 1.08147875068446, 0.836902, 0.765203, 0.640399921106, 1648.51, 35.6363636363636, 43.6363636363636, 15.2727272727273, 2.18181818181818, 0.0, 0.0, 2.18181818181818, 1.09090909090909]","[11.96892, 11.06718, 1.08147875068446, 0.836902, 0.765203, 0.640399921106, 1648.51, 35.6363636363636, 43.6363636363636, 15.2727272727273, 2.18181818181818, 0.0, 0.0, 2.18181818181818, 1.09090909090909, 77.0, 0.392857142857143, 28.0, 3.06122448979592]","[0.836902, 0.765203, 0.640399921106, 1648.51]"
388,OJICUG_clean,8.60682,1.09097339120206,7.88912,0.689805,1.06407,0.73400080635,3326.3,46.1538461538462,23.0769230769231,25.0,0.0,0.0,0.0,0.0,5.76923076923077,37.0,0.770833333333333,12.5,8.66666666666667,0.0422229268,0.0016808812473307,1,1,"[8.60682, 7.88912, 1.09097339120206]","[8.60682, 7.88912, 1.09097339120206, 0.689805, 1.06407, 0.73400080635, 3326.3]","[8.60682, 7.88912, 1.09097339120206, 0.689805, 1.06407, 0.73400080635, 3326.3, 46.1538461538462, 23.0769230769231, 25.0, 0.0, 0.0, 0.0, 0.0, 5.76923076923077]","[8.60682, 7.88912, 1.09097339120206, 0.689805, 1.06407, 0.73400080635, 3326.3, 46.1538461538462, 23.0769230769231, 25.0, 0.0, 0.0, 0.0, 0.0, 5.76923076923077, 37.0, 0.770833333333333, 8.66666666666667, 12.5]","[0.689805, 1.06407, 0.73400080635, 3326.3]"
389,OKOSUE_clean,8.8545,1.10061192755315,8.04507,0.943263,0.727475,0.686200250925,2132.46,53.5211267605634,25.3521126760563,16.9014084507042,0.0,0.0,0.0,0.0,4.22535211267606,233.0,0.766447368421053,7.89473684210526,8.0,0.0303774091,0.0022360039260658,0,1,"[8.8545, 8.04507, 1.10061192755315]","[8.8545, 8.04507, 1.10061192755315, 0.943263, 0.727475, 0.686200250925, 2132.46]","[8.8545, 8.04507, 1.10061192755315, 0.943263, 0.727475, 0.686200250925, 2132.46, 53.5211267605634, 25.3521126760563, 16.9014084507042, 0.0, 0.0, 0.0, 0.0, 4.22535211267606]","[8.8545, 8.04507, 1.10061192755315, 0.943263, 0.727475, 0.686200250925, 2132.46, 53.5211267605634, 25.3521126760563, 16.9014084507042, 0.0, 0.0, 0.0, 0.0, 4.22535211267606, 233.0, 0.766447368421053, 8.0, 7.89473684210526]","[0.943263, 0.727475, 0.686200250925, 2132.46]"
